NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,RFInputPower,MeanRxLevel1m,IdLogNum,TID,FarEndTID,FailureDescription
SOEM1,5016,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-BO1303.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5026,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-BO1077.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5008,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TE1240.1,AMM 2PB,-,-51.1,0.0,0,----,----,-
SOEM1,5008,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TE1240.1,AMM 2PB,-,-50.4,0.0,0,340b,309d,-
SOEM1,5018,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2876.1,AMM 2PB,-,-36.3,-36.3,0,m76z,m75z,-
SOEM1,5018,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2876.1,AMM 2PB,-,-40.4,0.0,0,----,----,-
SOEM1,5019,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4266.1,AMM 2PB,-,-42.9,-42.6,0,T66a,T41c,-
SOEM1,5019,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4266.1,AMM 2PB,-,-41.6,0.0,0,----,----,-
SOEM1,5005,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5490.1,AMM 2PB,-,-39.1,-39.1,0,690b,h98b,-
SOEM1,5005,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5490.1,AMM 2PB,-,-40.4,0.0,0,----,----,-
SOEM1,5031,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3598-TN2.1,AMM 2PB,-,-46.7,0.0,0,----,----,-
SOEM1,5031,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3598-TN2.1,AMM 2PB,-,-45.1,-45.0,0,U98a,V17a,-
SOEM1,5031,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3598-TN2.1,AMM 2PB,-,-44.8,-45.0,0,U98b,U29c,-
SOEM1,5031,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3598-TN2.1,AMM 2PB,-,-44.5,0.0,0,----,----,-
SOEM1,5035,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-TP4247.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5047,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-JIPOS02.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5017,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-JI1874-TN2.1,AMM 2PB,-,-47.3,0.0,0,----,----,-
SOEM1,5017,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-JI1874-TN2.1,AMM 2PB,-,-47.0,-46.7,0,I74d,I91b,-
SOEM1,5024,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5258.1,AMM 2PB,-,-39.8,-39.9,0,h58a,A77f,-
SOEM1,5024,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5258.1,AMM 2PB,-,-40.4,0.0,0,----,----,-
SOEM1,5059,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN2.1,AMM 6PC,-,-,-,0,----,----,PM failure unspecified error
SOEM1,5054,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-TP4268.1,AMM 2PB,-,-,-,0,----,----,PM failure unspecified error
SOEM1,5023,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4260.1,AMM 6PC,-,-45.4,0.0,0,----,----,-
SOEM1,5023,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4260.1,AMM 6PC,-,-45.7,-45.8,0,T60a,T69a,-
SOEM1,5023,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4260.1,AMM 6PC,-,-46.0,-45.8,0,T60c,T83f,-
SOEM1,5023,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4260.1,AMM 6PC,-,-47.3,0.0,0,----,----,-
SOEM1,5028,F2/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3533-TN1.1,AMM 20PB,-,-46.7,0.0,0,----,----,-
SOEM1,5028,F15/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3533-TN1.1,AMM 20PB,-,-40.4,0.0,0,----,----,-
SOEM1,5028,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3533-TN1.1,AMM 20PB,-,-42.9,-42.8,0,U33m,699a,-
SOEM1,5028,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3533-TN1.1,AMM 20PB,-,-42.3,-42.2,0,U33b,UT1c,-
SOEM1,5028,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3533-TN1.1,AMM 20PB,-,-41.3,0.0,0,----,----,-
SOEM1,5028,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3533-TN1.1,AMM 20PB,-,-48.2,-48.1,0,U33b,UT1c,-
SOEM1,5007,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-39.8,0.0,0,----,----,-
SOEM1,5007,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-39.1,-39.0,0,A64e,240a,-
SOEM1,5007,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-44.5,-44.4,0,A64c,f24b,-
SOEM1,5007,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-43.8,-43.7,0,A64d,h04a,-
SOEM1,5007,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-44.5,0.0,0,----,----,-
SOEM1,5007,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-39.8,-39.8,0,A64b,A88h,-
SOEM1,5007,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-39.5,-39.5,0,A64a,A88g,-
SOEM1,5007,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-39.1,0.0,0,----,----,-
SOEM1,5007,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-43.5,0.0,0,----,----,-
SOEM1,5007,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1664.1,AMM 6PC,-,-39.8,0.0,0,----,----,-
SOEM1,5049,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4248.1,AMM 2PB,-,-41.0,-41.2,0,T48b,T12d,-
SOEM1,5049,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4248.1,AMM 2PB,-,-42.6,0.0,0,----,----,-
SOEM1,5044,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4209.1,AMM 6PC,-,-42.0,0.0,0,----,----,-
SOEM1,5044,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4209.1,AMM 6PC,-,-42.9,-42.8,0,T09d,T62a,-
SOEM1,5072,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-TP4619.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5040,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4616.1,AMM 2PB,-,-37.6,0.0,0,----,----,-
SOEM1,5040,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4616.1,AMM 2PB,-,-38.2,-38.2,0,t16a,T83d,-
SOEM1,5061,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-38.2,0.0,0,----,----,-
SOEM1,5061,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-37.3,-36.5,0,TT3e,T23b,-
SOEM1,5061,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-45.7,-45.7,0,TT3m,T64a,-
SOEM1,5061,F14/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-35.4,0.0,0,----,----,-
SOEM1,5061,F13/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-45.1,0.0,0,----,----,-
SOEM1,5061,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-39.1,0.0,0,----,----,-
SOEM1,5061,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-37.9,-38.0,0,TT3e,T45b,-
SOEM1,5061,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN2.1,AMM 20PB,-,-38.2,-38.5,0,TT3b,T45d,-
SOEM1,5056,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4241.1,AMM 2PB,-,-46.0,-46.0,0,T41b,T12c,-
SOEM1,5056,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4241.1,AMM 2PB,-,-41.6,-41.4,0,T41c,T66a,-
SOEM1,5056,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4241.1,AMM 2PB,-,-42.6,0.0,0,----,----,-
SOEM1,5056,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4241.1,AMM 2PB,-,-46.0,0.0,0,----,----,-
SOEM1,5043,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-45.1,0.0,0,----,----,-
SOEM1,5043,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-47.0,-46.5,0,U76h,U09p,-
SOEM1,5043,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-46.0,-45.6,0,U76f,U09s,-
SOEM1,5043,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-48.2,-47.6,0,U76g,U09v,-
SOEM1,5043,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-47.9,0.0,0,----,----,-
SOEM1,5043,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-46.7,0.0,0,----,----,-
SOEM1,5043,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-48.5,-48.2,0,U76e,U09r,-
SOEM1,5043,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3576-TN2.1,AMM 6PC,-,-47.9,0.0,0,----,----,-
SOEM1,5053,F2/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT07.1,AMM 6PC,-,-42.6,0.0,0,----,----,-
SOEM1,5053,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT07.1,AMM 6PC,-,-49.5,-49.2,0,TT7b,T27a,-
SOEM1,5053,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT07.1,AMM 6PC,-,-41.3,-42.4,0,TT7a,TT2k,-
SOEM1,5053,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT07.1,AMM 6PC,-,-47.9,0.0,0,----,----,-
SOEM1,5053,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT07.1,AMM 6PC,-,-37.6,-35.3,0,TT7a,TT2k,-
SOEM1,5053,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT07.1,AMM 6PC,-,-35.7,0.0,0,----,----,-
SOEM1,5046,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5298.1,AMM 2PB,-,-39.1,0.0,0,----,----,-
SOEM1,5046,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5298.1,AMM 2PB,-,-99.9,-43.4,0,h98a,264b,PM Failure - NE PM data is invalid
SOEM1,5046,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5298.1,AMM 2PB,-,-42.9,0.0,0,----,----,-
SOEM1,5046,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5298.1,AMM 2PB,-,-40.4,-40.4,0,h98b,690b,-
SOEM1,5014,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4202.1,AMM 6PC,-,-47.9,0.0,0,----,----,-
SOEM1,5014,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4202.1,AMM 6PC,-,-46.4,-46.3,0,T02d,T46a,-
SOEM1,5014,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4202.1,AMM 6PC,-,-45.7,-45.5,0,T02c,T44b,-
SOEM1,5014,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4202.1,AMM 6PC,-,-47.6,0.0,0,----,----,-
SOEM1,5014,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4202.1,AMM 6PC,-,-42.0,-42.0,0,T02e,T83d,-
SOEM1,5014,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4202.1,AMM 6PC,-,-44.2,0.0,0,----,----,-
SOEM1,5038,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-37.3,0.0,0,----,----,-
SOEM1,5038,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-38.2,-38.2,0,T45d,TT3b,-
SOEM1,5038,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-39.1,-39.0,0,T45b,TT3e,-
SOEM1,5038,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-36.3,-36.3,0,T45g,T83a,-
SOEM1,5038,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-37.9,0.0,0,----,----,-
SOEM1,5038,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-36.9,-37.1,0,T45f,T83c,-
SOEM1,5038,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-38.2,0.0,0,----,----,-
SOEM1,5038,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4245.1,AMM 6PC,-,-36.9,0.0,0,----,----,-
SOEM1,5077,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3228.1,AMM 2PB,-,-41.6,0.0,0,----,----,-
SOEM1,5077,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3228.1,AMM 2PB,-,-41.3,-41.3,0,M28z,m83z,-
SOEM1,5081,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4483.1,AMM 2PB,-,-40.4,-40.3,0,a83a,a03e,-
SOEM1,5081,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AI4483.1,AMM 2PB,-,-45.7,0.0,0,----,----,-
SOEM1,5085,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4259.1,AMM 6PC,-,-41.3,0.0,0,----,----,-
SOEM1,5085,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4259.1,AMM 6PC,-,-37.9,0.0,0,----,----,-
SOEM1,5085,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4259.1,AMM 6PC,-,-41.6,-41.3,0,T59a,T82b,-
SOEM1,5085,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4259.1,AMM 6PC,-,-37.9,-38.1,0,T59d,T13c,-
SOEM1,5099,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-AL5466.1,AMM 6PC,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5108,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-SE1931.1,AMM 6PC,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5076,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6551.1,AMM 2PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,5076,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6551.1,AMM 2PB,-,-46.4,0.0,0,----,----,-
SOEM1,5076,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6551.1,AMM 2PB,-,-45.7,-45.7,0,K51b,A07a,-
SOEM1,5076,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6551.1,AMM 2PB,-,-99.9,0.0,0,k51a,n05d,PM Failure - NE PM data is invalid
SOEM1,5067,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4227.1,AMM 2PB,-,-47.9,-47.7,0,T27a,TT7b,-
SOEM1,5067,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4227.1,AMM 2PB,-,-49.2,0.0,0,----,----,-
SOEM1,5078,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-44.2,0.0,0,----,----,-
SOEM1,5078,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-44.5,-44.4,0,Z80b,ZTDe,-
SOEM1,5078,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-38.2,0.0,0,Z80f,JTDm,-
SOEM1,5078,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-45.4,-45.1,0,Z80d,J62a,-
SOEM1,5078,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-38.5,-38.6,0,Z80e,JTDm,-
SOEM1,5078,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-46.4,0.0,0,----,----,-
SOEM1,5078,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-39.8,0.0,0,----,----,-
SOEM1,5078,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-46.4,-46.3,0,Z80c,ZTDh,-
SOEM1,5078,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-39.5,0.0,0,----,----,-
SOEM1,5078,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1580.1,AMM 6PC,-,-46.4,0.0,0,----,----,-
SOEM1,5062,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-42.0,0.0,0,----,----,-
SOEM1,5062,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-37.3,-37.2,0,T83a,T45g,-
SOEM1,5062,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-42.9,-42.8,0,T83e,t12a,-
SOEM1,5062,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-36.9,-36.8,0,T83c,T45f,-
SOEM1,5062,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-42.9,0.0,0,----,----,-
SOEM1,5062,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-48.9,0.0,0,----,----,-
SOEM1,5062,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-49.8,-49.8,0,T83b,T82a,-
SOEM1,5062,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-44.2,-44.0,0,T83d,T02e,-
SOEM1,5062,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-36.3,0.0,0,----,----,-
SOEM1,5062,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4283-TN1.1,AMM 6PC,-,-37.3,0.0,0,----,----,-
SOEM1,5075,F15/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-43.5,0.0,0,----,----,-
SOEM1,5075,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-42.0,-42.0,0,TT3r,t19a,-
SOEM1,5075,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-41.0,-40.9,0,TT3m,T42f,-
SOEM1,5075,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-99.9,0.0,0,TT3g,TT2i,PM Failure - NE PM data is invalid
SOEM1,5075,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-42.3,-42.4,0,TT3i,T42b,-
SOEM1,5075,F8/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,5075,F16/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-42.3,0.0,0,----,----,-
SOEM1,5075,F17/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT03-TN1.1,AMM 20PB,-,-41.6,0.0,0,----,----,-
SOEM1,5083,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-41.0,0.0,0,----,----,-
SOEM1,5083,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-42.9,-42.9,0,T42c,T62b,-
SOEM1,5083,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-42.9,-42.9,0,T42a,T01a,-
SOEM1,5083,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-44.2,-44.2,0,T42d,T61b,-
SOEM1,5083,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-44.8,0.0,0,----,----,-
SOEM1,5083,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-41.6,-41.7,0,T42f,TT3m,-
SOEM1,5083,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-42.9,0.0,0,----,----,-
SOEM1,5083,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-42.3,-42.0,0,T42b,TT3i,-
SOEM1,5083,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-42.3,0.0,0,----,----,-
SOEM1,5083,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4242.1,AMM 6PC,-,-43.2,0.0,0,----,----,-
SOEM1,5080,F6/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-42.0,0.0,0,----,----,-
SOEM1,5080,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-41.6,0.0,0,TT2l,T71a,-
SOEM1,5080,1/12.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-39.8,-40.0,0,TT2m,T04b,-
SOEM1,5080,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-37.3,-40.7,0,TT2k,TT7a,-
SOEM1,5080,F12/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-40.7,0.0,0,----,----,-
SOEM1,5080,F19/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-46.4,0.0,0,----,----,-
SOEM1,5080,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-42.9,-42.1,0,TT2k,TT7a,-
SOEM1,5080,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-41.3,0.0,0,----,----,-
SOEM1,5080,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-37.9,0.0,0,----,----,-
SOEM1,5080,F16/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-41.3,0.0,0,----,----,-
SOEM1,5080,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-42.3,-42.0,0,TT2m,T70a,-
SOEM1,5080,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-TPT02.1,AMM 20PB,-,-45.7,-45.7,0,TT2e,T03b,-
SOEM1,5086,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6454.1,AMM 2PB,-,-46.4,-46.4,0,u54a,U09j,-
SOEM1,5086,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6454.1,AMM 2PB,-,-44.5,0.0,0,----,----,-
SOEM1,5101,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2823.1,AMM 2PB,-,-50.1,0.0,0,----,----,-
SOEM1,5101,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2823.1,AMM 2PB,-,-49.5,-49.2,0,m23z,mT2z,-
SOEM1,5096,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4938.1,AMM 2PB,-,0.0,-,0,L38d,L24e,PM Failure - NE PM data is invalid
SOEM1,5096,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4938.1,AMM 2PB,-,0.0,-,0,----,----,PM Failure - NE PM data is invalid
SOEM1,5098,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2872.1,AMM 2PB,-,-50.1,0.0,0,----,----,-
SOEM1,5098,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MS2872.1,AMM 2PB,-,-53.3,-53.5,0,m72a,m15d,-
SOEM1,5100,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3236.1,AMM 2PB,-,-36.9,0.0,0,----,----,-
SOEM1,5100,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-MS3236.1,AMM 2PB,-,-40.4,-40.1,0,M36z,m22z,-
SOEM1,5082,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4262.1,AMM 2PB,-,-41.6,-41.9,0,T62a,T09d,-
SOEM1,5082,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4262.1,AMM 2PB,-,-42.9,-42.9,0,T62b,T42c,-
SOEM1,5082,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4262.1,AMM 2PB,-,-42.9,0.0,0,----,----,-
SOEM1,5082,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4262.1,AMM 2PB,-,-42.9,0.0,0,----,----,-
SOEM1,5110,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-BB3426.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,5097,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4624.1,AMM 2PB,-,-47.3,0.0,0,----,----,-
SOEM1,5097,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4624.1,AMM 2PB,-,-46.4,-46.4,0,t24a,T15e,-
SOEM1,5095,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5112.1,AMM 6PC,-,-39.5,0.0,0,----,----,-
SOEM1,5095,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5112.1,AMM 6PC,-,-51.1,0.0,0,----,----,-
